Component_ID,Temperature,Voltage,Current,Power,Time
C0059,69.728,4.989,0.2042,1.0186,70
C0059,68.589,4.996,0.202,1.009,80
C0059,69.12,4.99,0.2007,1.0014,90
C0059,70.262,4.986,0.1972,0.9832,100
C0060,73.403,4.968,0.1945,0.9663,10
C0060,73.805,4.968,0.1929,0.9583,20
C0060,73.923,4.959,0.1945,0.9645,30
C0060,73.339,4.935,0.1929,0.9521,40
C0060,74.542,4.969,0.1973,0.9804,50
C0060,74.43,4.961,0.1942,0.9635,60
C0060,73.318,4.956,0.1959,0.971,70
C0060,74.411,4.958,0.1916,0.9502,80
C0060,73.689,4.966,0.1877,0.9319,90
C0060,72.311,4.954,0.1886,0.9342,100
C0061,74.142,4.987,0.2052,1.0235,10
C0061,73.689,4.994,0.2007,1.0024,20
C0061,74.814,4.983,0.1952,0.9725,30
C0061,74.617,4.998,0.2011,1.0053,40
C0061,73.031,5.006,0.1938,0.97,50
C0061,73.968,4.989,0.1933,0.9644,60
C0061,73.005,4.973,0.1973,0.9812,70
C0061,72.937,4.979,0.196,0.9757,80
C0061,72.269,4.998,0.1872,0.9356,90
C0061,73.806,4.991,0.199,0.993,100
C0062,72.367,4.972,0.2107,1.0474,10
C0062,71.949,4.971,0.2113,1.0503,20
C0062,71.725,4.959,0.2093,1.038,30
C0062,72.867,4.952,0.203,1.0055,40
C0062,72.036,4.965,0.2096,1.0407,50
C0062,72.084,4.962,0.2149,1.0663,60
C0062,70.977,4.956,0.2085,1.0334,70
C0062,70.952,4.963,0.2156,1.0698,80
C0062,71.95,4.967,0.2039,1.0126,90
C0062,71.568,4.961,0.2076,1.0301,100
C0063,72.368,5.029,0.2089,1.0507,10
C0063,71.888,5.051,0.2052,1.0362,20
C0063,72.448,5.04,0.1953,0.9841,30
C0063,72.788,5.049,0.1982,1.0009,40
C0063,72.496,5.043,0.2049,1.0335,50
C0063,72.592,5.026,0.2005,1.0077,60
C0063,72.725,5.051,0.2001,1.0108,70
C0063,73.902,5.023,0.2004,1.0065,80
C0063,72.54,5.04,0.1977,0.9964,90
C0063,72.859,5.046,0.2028,1.0233,100
C0064,72.612,5.054,0.1908,0.9643,10
C0064,72.509,5.054,0.191,0.9656,20
C0064,73.58,5.059,0.192,0.9712,30
C0064,71.722,5.051,0.191,0.9647,40
C0064,73.388,5.064,0.1878,0.9513,50
C0064,72.497,5.048,0.1915,0.9668,60
C0064,73.027,5.056,0.1872,0.9466,70
C0064,72.657,5.056,0.1888,0.9548,80
C0064,73.758,5.058,0.1877,0.9492,90
C0064,72.109,5.068,0.1884,0.9547,100
C0065,70.074,4.953,0.2043,1.012,10
C0065,70.699,4.946,0.2036,1.007,20
C0065,69.036,4.966,0.197,0.9782,30
C0065,69.558,4.946,0.1959,0.9688,40
C0065,70.003,4.954,0.2012,0.9969,50
C0065,69.06,4.972,0.2042,1.0151,60
C0065,71.564,4.944,0.2058,1.0175,70
C0065,70.451,4.949,0.2076,1.0275,80
C0065,69.741,4.948,0.1881,0.9307,90
C0065,70.229,4.939,0.1998,0.9866,100
C0066,70.723,4.926,0.2065,1.0174,10
C0066,69.818,4.929,0.2064,1.0171,20
C0066,69.394,4.925,0.1996,0.9829,30
C0066,70.412,4.925,0.1996,0.9833,40
C0066,70.055,4.922,0.1972,0.9709,50
C0066,69.809,4.929,0.197,0.9709,60
C0066,70.86,4.926,0.1947,0.9591,70
C0066,70.054,4.934,0.1977,0.9753,80
C0066,70.182,4.926,0.2047,1.0086,90
C0066,70.31,4.916,0.2073,1.019,100
C0067,71.332,5.012,0.2121,1.0632,10
C0067,71.443,5.008,0.2081,1.042,20
C0067,71.578,5.017,0.2176,1.0918,30
C0067,71.122,4.997,0.2052,1.0253,40
C0067,71.197,5.018,0.2184,1.0959,50
C0067,71.592,5.006,0.2188,1.0952,60
C0067,71.657,5.003,0.2171,1.0862,70
C0067,70.781,5.012,0.2092,1.0487,80
C0067,70.369,5.017,0.2182,1.0946,90
C0067,71.483,5.008,0.2049,1.0258,100
C0068,71.711,5.02,0.2007,1.0077,10
C0068,71.673,5.03,0.2091,1.0517,20
C0068,72.188,5.021,0.2068,1.0385,30
C0068,71.491,5.028,0.2085,1.0482,40
C0068,72.183,5.016,0.1982,0.994,50
C0068,72.546,5.016,0.2033,1.02,60
C0068,72.304,5.017,0.211,1.0587,70
C0068,72.258,5.028,0.2013,1.0122,80
C0068,72.615,5.023,0.2053,1.0314,90
C0068,71.974,5.003,0.2084,1.0428,100
C0069,73.354,4.948,0.2091,1.0347,10
C0069,73.452,4.964,0.217,1.0771,20
C0069,73.48,4.95,0.2091,1.035,30
C0069,74.199,4.953,0.2153,1.0663,40
C0069,74.563,4.943,0.2118,1.047,50
C0069,74.787,4.95,0.2086,1.0323,60
C0069,73.558,4.949,0.2031,1.0051,70
C0069,73.078,4.955,0.2158,1.0693,80
C0069,73.507,4.948,0.2165,1.0715,90
C0069,73.21,4.938,0.2064,1.0193,100
C0070,71.13,4.973,0.1891,0.9403,10
C0070,71.112,4.967,0.1909,0.9481,20
C0070,72.01,4.986,0.1868,0.9312,30
C0070,71.504,4.98,0.1874,0.9332,40
C0070,71.497,4.988,0.1875,0.9351,50
C0070,70.455,4.983,0.1931,0.9619,60
C0070,71.337,4.976,0.1935,0.963,70
C0070,70.21,4.983,0.1966,0.9799,80
C0070,70.868,4.972,0.1858,0.924,90
C0070,71.314,4.978,0.1917,0.9544,100
C0071,71.337,5.016,0.1938,0.9723,10
C0071,70.459,5.008,0.1998,1.0006,20
C0071,71.126,5.013,0.1927,0.9662,30
C0071,72.363,5.026,0.1963,0.9866,40
C0071,70.838,5.016,0.1954,0.9799,50
C0071,71.003,5.004,0.1999,1.0003,60
C0071,71.241,5.029,0.1971,0.991,70
C0071,71.667,5.017,0.1875,0.9406,80
C0071,71.546,5.027,0.1958,0.9843,90
C0071,71.515,5.03,0.1923,0.9674,100
C0072,70.599,5.018,0.2201,1.1047,10
C0072,71.504,5.03,0.2247,1.1303,20
C0072,70.268,5.039,0.2165,1.0909,30
C0072,72.102,5.052,0.2158,1.0905,40
C0072,70.741,5.041,0.2174,1.0957,50
C0072,71.043,5.032,0.2112,1.063,60
C0072,71.062,5.025,0.2169,1.0902,70
C0072,71.937,5.02,0.2222,1.1152,80
C0072,70.903,5.029,0.2221,1.1169,90
C0072,71.275,5.038,0.2228,1.1224,100
C0073,69.492,4.945,0.2029,1.0035,10
C0073,71.118,4.962,0.1981,0.9831,20
C0073,71.092,4.955,0.1953,0.9679,30
C0073,70.913,4.967,0.2051,1.0184,40
C0073,69.204,4.952,0.2009,0.9947,50
C0073,70.739,4.975,0.2015,1.0024,60
C0073,70.587,4.963,0.2072,1.0281,70
C0073,69.826,4.97,0.1968,0.9783,80
C0073,70.809,4.956,0.2038,1.0099,90
C0073,70.556,4.984,0.1997,0.9952,100
C0074,74.093,4.998,0.192,0.9597,10
C0074,72.299,5.004,0.2059,1.0302,20
C0074,71.686,4.975,0.205,1.0199,30
C0074,72.871,4.985,0.1997,0.9953,40
C0074,71.056,4.994,0.1988,0.9929,50
C0074,73.192,4.983,0.1979,0.9861,60
C0074,72.082,4.996,0.194,0.969,70
C0074,72.393,4.984,0.2001,0.9974,80
C0074,73.153,4.991,0.1977,0.9867,90
C0074,71.768,4.99,0.1973,0.9848,100
C0075,72.507,4.966,0.2196,1.0905,10
C0075,72.678,4.978,0.2177,1.0837,20
C0075,72.134,4.956,0.2155,1.068,30
C0075,71.788,4.991,0.2176,1.0859,40
C0075,71.753,4.976,0.2203,1.0964,50
C0075,71.821,4.97,0.2151,1.0692,60
C0075,72.496,4.982,0.2164,1.0781,70
C0075,72.046,4.971,0.2155,1.0711,80
C0075,71.533,4.974,0.2216,1.1023,90
C0075,71.285,4.97,0.2112,1.0498,100
C0076,74.994,5.043,0.21,1.0588,10
C0076,77.941,5.048,0.2198,1.1093,20
C0076,80.209,5.067,0.2292,1.1612,30
C0076,82.827,5.092,0.2377,1.2103,40
C0076,83.737,5.093,0.253,1.2884,50
C0076,84.791,5.115,0.2585,1.3225,60
C0076,87.584,5.141,0.2742,1.4094,70
C0076,88.706,5.165,0.2732,1.4113,80
C0076,90.427,5.172,0.284,1.4686,90
C0076,89.734,5.184,0.2959,1.5338,100
C0077,69.654,5.012,0.2001,1.003,10
C0077,70.606,5.007,0.2055,1.0288,20
C0077,69.282,5.002,0.2016,1.0082,30
C0077,69.088,5.012,0.1985,0.9949,40
C0077,69.576,4.991,0.2046,1.021,50
C0077,69.026,5.007,0.206,1.0312,60
C0077,70.264,5.008,0.2048,1.0257,70
C0077,69.372,5.015,0.1999,1.0027,80
C0077,69.902,4.998,0.2037,1.0182,90
C0077,69.619,5.002,0.1968,0.9845,100
C0078,73.948,4.993,0.2077,1.0373,10
C0078,72.826,4.998,0.2083,1.041,20
C0078,73.137,4.988,0.2057,1.026,30
C0078,73.666,4.993,0.2116,1.0565,40
C0078,74.396,4.977,0.2083,1.0369,50
C0078,74.544,4.994,0.2102,1.0498,60
C0078,74.954,5.0,0.2069,1.0343,70
C0078,74.374,4.992,0.206,1.028,80
C0078,73.536,5.006,0.2026,1.0141,90
C0078,74.666,4.995,0.2003,1.0003,100
C0079,71.775,5.028,0.1904,0.9575,10
C0079,72.105,5.033,0.188,0.946,20
C0079,71.298,5.029,0.1929,0.9701,30
C0079,72.025,5.015,0.1882,0.9441,40
C0079,70.924,5.028,0.1925,0.9681,50
C0079,70.903,5.025,0.1898,0.9541,60
C0079,71.077,5.005,0.1897,0.9495,70
C0079,71.452,5.035,0.192,0.9669,80
C0079,71.974,5.022,0.1936,0.9721,90
C0079,72.198,5.022,0.1843,0.9256,100
C0080,76.825,5.005,0.1978,0.9901,10
C0080,77.537,5.003,0.1902,0.9514,20
C0080,76.549,5.003,0.1916,0.9584,30
C0080,76.138,4.996,0.1933,0.9656,40
C0080,76.971,4.999,0.1944,0.9717,50
C0080,76.214,5.01,0.1941,0.9723,60
C0080,76.573,5.012,0.1887,0.9459,70
C0080,76.475,5.005,0.1878,0.94,80
C0080,76.487,4.992,0.1888,0.9426,90
C0080,76.422,5.005,0.1898,0.95,100
C0081,70.078,4.976,0.1921,0.9557,10
C0081,69.218,4.98,0.2006,0.9989,20
C0081,68.764,4.982,0.1964,0.9787,30
C0081,69.975,4.982,0.1874,0.9338,40
C0081,69.357,5.0,0.1962,0.9811,50
C0081,69.589,4.975,0.1904,0.9475,60
C0081,69.458,4.972,0.1982,0.9855,70
C0081,68.939,4.986,0.1876,0.9351,80
C0081,69.21,4.974,0.1858,0.9243,90
C0081,69.772,5.003,0.1996,0.9986,100
C0082,72.855,5.02,0.1844,0.9257,10
C0082,72.179,5.011,0.1914,0.9591,20
C0082,73.771,5.011,0.1884,0.944,30
C0082,72.803,4.995,0.1809,0.9035,40
C0082,73.96,5.009,0.1836,0.9197,50
C0082,72.843,5.031,0.1911,0.9613,60
C0082,74.354,5.01,0.1858,0.9307,70
C0082,72.113,5.027,0.1799,0.9043,80
C0082,73.153,5.001,0.1822,0.9113,90
C0082,72.52,5.006,0.1824,0.9132,100
C0083,72.838,4.991,0.1966,0.981,10
C0083,72.251,5.006,0.201,1.0063,20
C0083,72.064,4.998,0.2024,1.0117,30
C0083,72.883,4.984,0.1978,0.986,40
C0083,72.164,4.991,0.2027,1.0116,50
C0083,72.748,4.998,0.206,1.0294,60
C0083,72.984,4.993,0.1958,0.9776,70
C0083,72.142,4.992,0.2039,1.0176,80
C0083,72.554,4.988,0.1976,0.9856,90
C0083,72.529,5.003,0.2069,1.0352,100
C0084,71.376,4.931,0.1945,0.959,10
C0084,71.921,4.919,0.1875,0.9222,20
C0084,72.152,4.92,0.198,0.9743,30
C0084,74.047,4.897,0.2029,0.9936,40
C0084,71.519,4.92,0.1958,0.9635,50
C0084,71.437,4.912,0.1973,0.9692,60
C0084,70.781,4.925,0.1943,0.9571,70
C0084,71.013,4.913,0.201,0.9877,80
C0084,71.37,4.921,0.1931,0.9502,90
C0084,72.146,4.924,0.2034,1.0016,100
C0085,71.123,4.988,0.2075,1.0348,10
C0085,71.343,4.997,0.2151,1.0746,20
C0085,70.163,4.983,0.2169,1.0807,30
C0085,71.239,5.0,0.2084,1.0422,40
C0085,70.451,5.005,0.2164,1.0832,50
C0085,70.387,4.982,0.2118,1.0554,60
C0085,70.56,4.987,0.2073,1.0336,70
C0085,70.759,4.983,0.2079,1.036,80
C0085,71.219,4.994,0.2142,1.0699,90
C0085,70.051,4.995,0.2206,1.1018,100
C0086,70.872,5.031,0.2159,1.0863,10
C0086,71.3,5.025,0.2077,1.044,20
C0086,70.947,5.008,0.2101,1.0519,30
C0086,70.808,5.026,0.2111,1.0612,40
C0086,71.653,5.008,0.2049,1.0261,50
C0086,71.604,4.995,0.2119,1.0584,60
C0086,70.621,5.034,0.2158,1.0864,70
C0086,71.505,5.027,0.2088,1.0495,80
C0086,71.768,5.016,0.2132,1.0695,90
C0086,72.205,5.021,0.2133,1.0712,100
C0087,72.153,5.005,0.201,1.0061,10
C0087,72.789,5.008,0.2031,1.0173,20
C0087,73.949,4.998,0.2037,1.0183,30
C0087,72.66,5.02,0.1997,1.0024,40
C0087,72.612,5.016,0.2002,1.0044,50
C0087,71.788,5.013,0.1958,0.9813,60
C0087,73.092,4.997,0.2055,1.0269,70
C0087,72.958,5.02,0.1928,0.9676,80
C0087,72.503,5.027,0.1993,1.002,90
C0087,72.053,5.009,0.2011,1.0075,100
C0088,71.443,4.982,0.2028,1.0102,10
C0088,71.415,4.968,0.2029,1.0078,20
C0088,70.837,4.991,0.2024,1.01,30
C0088,70.744,4.962,0.2018,1.0012,40
C0088,70.995,4.977,0.2046,1.0185,50
C0088,70.991,4.983,0.2051,1.022,60
C0088,70.145,4.984,0.2069,1.031,70
C0088,70.817,4.981,0.2053,1.0226,80
C0088,71.152,4.966,0.2091,1.0381,90
C0088,70.521,4.991,0.2092,1.0441,100
C0089,70.23,5.003,0.1966,0.9835,10
C0089,71.203,4.985,0.1899,0.9468,20
C0089,71.092,4.979,0.1903,0.9475,30
C0089,71.394,5.002,0.1915,0.9578,40
C0089,70.356,4.995,0.1904,0.9511,50
C0089,72.124,5.006,0.1973,0.9876,60
C0089,70.965,5.011,0.1928,0.9664,70
C0089,72.278,4.986,0.1903,0.9487,80
C0089,71.467,4.993,0.1965,0.9809,90
C0089,71.163,5.003,0.1944,0.9725,100
C0090,70.509,5.0,0.2025,1.0123,10
C0090,72.136,4.997,0.2114,1.0566,20
C0090,71.162,5.011,0.2139,1.072,30
C0090,72.03,4.997,0.2121,1.0597,40
C0090,71.256,5.007,0.2163,1.0832,50
C0090,72.322,4.991,0.2112,1.0541,60
C0090,70.904,5.004,0.2116,1.0586,70
C0090,70.558,4.987,0.2086,1.0403,80
C0090,71.499,4.986,0.2113,1.0536,90
C0090,71.831,4.996,0.2067,1.0329,100
C0091,69.997,5.004,0.1966,0.9838,10
C0091,70.351,5.005,0.1956,0.9789,20
C0091,70.252,5.009,0.1971,0.9874,30
C0091,69.895,5.02,0.1974,0.991,40
C0091,69.999,5.014,0.1967,0.9863,50
C0091,69.261,5.014,0.1929,0.9673,60
C0091,70.862,5.008,0.2001,1.0022,70
C0091,69.923,5.011,0.2019,1.0115,80
C0091,70.14,5.004,0.1996,0.999,90
C0091,70.682,5.005,0.1891,0.9463,100
C0092,70.462,4.896,0.1921,0.9404,10
C0092,71.151,4.926,0.1983,0.9766,20
C0092,70.721,4.917,0.1952,0.9597,30
C0092,70.668,4.901,0.19,0.9312,40
C0092,70.851,4.914,0.1966,0.9662,50
C0092,70.835,4.903,0.1994,0.9779,60
C0092,70.295,4.921,0.193,0.9496,70
C0092,70.634,4.898,0.195,0.9551,80
C0092,71.67,4.918,0.2009,0.9881,90
C0092,71.398,4.902,0.1957,0.9592,100
C0093,73.978,4.972,0.2014,1.0016,10
C0093,74.734,4.968,0.1959,0.9731,20
C0093,73.007,4.953,0.2041,1.0106,30
C0093,73.001,4.958,0.2016,0.9993,40
C0093,74.228,4.975,0.1992,0.9908,50
C0093,74.984,4.969,0.1996,0.992,60
C0093,73.668,4.972,0.1954,0.9715,70
C0093,73.83,4.975,0.2006,0.9979,80
C0093,75.115,4.982,0.2007,0.9997,90
C0093,73.07,4.984,0.2007,1.0001,100
C0094,71.674,4.975,0.2072,1.0309,10
C0094,70.258,4.96,0.2111,1.0469,20
C0094,71.319,4.968,0.2044,1.0154,30
C0094,69.636,4.958,0.2137,1.0595,40
C0094,70.083,4.97,0.2101,1.0442,50
C0094,70.098,4.97,0.2098,1.0428,60
C0094,70.859,4.997,0.1994,0.9964,70
C0094,71.486,4.967,0.2091,1.0388,80
C0094,71.116,4.961,0.207,1.0268,90
C0094,69.736,4.975,0.2073,1.031,100
C0095,73.925,5.041,0.1945,0.9807,10
C0095,74.501,5.052,0.2037,1.0293,20
C0095,73.026,5.015,0.2019,1.0126,30
C0095,73.317,5.038,0.2052,1.0338,40
C0095,73.379,5.031,0.2002,1.0071,50
C0095,72.995,5.027,0.1992,1.0013,60
C0095,73.593,5.041,0.2101,1.0593,70
C0095,73.833,5.026,0.2047,1.0291,80
C0095,72.82,5.021,0.1967,0.9876,90
C0095,73.604,5.029,0.1989,1.0004,100
C0096,71.688,5.028,0.2094,1.0528,10
C0096,71.845,5.027,0.2073,1.0418,20
C0096,72.615,5.029,0.2036,1.0237,30
C0096,71.797,5.049,0.2069,1.045,40
C0096,72.731,5.042,0.2097,1.0575,50
C0096,72.412,5.026,0.2045,1.0279,60
C0096,73.664,5.028,0.2013,1.012,70
C0096,72.662,5.038,0.1988,1.0014,80
C0096,73.085,5.062,0.2035,1.03,90
C0096,71.87,5.023,0.2037,1.0233,100
C0097,74.309,5.008,0.1943,0.9728,10
C0097,75.163,5.012,0.1901,0.9528,20
C0097,75.776,4.994,0.202,1.0086,30
C0097,75.316,4.99,0.1852,0.9242,40
C0097,75.442,4.996,0.1927,0.9625,50
C0097,75.416,5.01,0.1982,0.9929,60
C0097,74.251,5.014,0.191,0.9575,70
C0097,73.603,4.988,0.1942,0.9685,80
C0097,74.369,4.999,0.1947,0.973,90
C0097,74.847,4.994,0.1883,0.9404,100
C0098,70.957,4.952,0.1837,0.9095,10
C0098,73.205,4.96,0.1872,0.9286,20
C0098,72.273,4.967,0.1862,0.9248,30
C0098,71.316,4.98,0.1937,0.9648,40
C0098,71.023,4.955,0.1854,0.9186,50
C0098,71.454,4.97,0.1836,0.9125,60
C0098,73.332,4.977,0.1874,0.9325,70
C0098,72.649,4.976,0.1842,0.9169,80
C0098,71.543,4.966,0.1899,0.9433,90
C0098,72.116,4.95,0.1833,0.9072,100
C0099,71.771,4.978,0.1952,0.9717,10
C0099,71.64,4.957,0.1983,0.9832,20
C0099,71.928,4.958,0.1975,0.9795,30
C0099,72.003,4.957,0.1935,0.9595,40
C0099,71.372,4.992,0.1961,0.9788,50
C0099,71.78,4.97,0.1995,0.9914,60
C0099,71.617,4.96,0.1973,0.9787,70
C0099,71.563,4.955,0.1889,0.9359,80
C0099,72.585,4.967,0.1916,0.9516,90
C0099,71.527,4.974,0.1928,0.9588,100
C0100,75.945,5.071,0.2294,1.1632,10
C0100,79.039,5.09,0.2402,1.2226,20
C0100,80.428,5.096,0.2574,1.3118,30
C0100,81.663,5.102,0.2532,1.2918,40
C0100,84.502,5.127,0.2689,1.3786,50
C0100,84.238,5.139,0.2779,1.4282,60
C0100,84.938,5.165,0.2864,1.4793,70
C0100,90.202,5.181,0.2866,1.4851,80
C0100,89.507,5.201,0.3084,1.6041,90
C0100,93.867,5.242,0.319,1.672,100
C0101,75.648,5.002,0.1966,0.9832,10
C0101,75.347,5.019,0.1948,0.9775,20
C0101,74.548,5.01,0.1965,0.9845,30
C0101,74.487,5.036,0.1855,0.9343,40
C0101,74.961,5.019,0.1981,0.9944,50
C0101,74.606,5.029,0.1905,0.9582,60
C0101,74.816,5.024,0.2003,1.0061,70
C0101,74.313,5.044,0.1925,0.9711,80
C0101,74.368,5.023,0.1947,0.978,90
C0101,74.858,5.024,0.19,0.9545,100
C0102,70.179,5.006,0.2026,1.0142,10
C0102,68.398,5.019,0.1976,0.992,20
C0102,68.969,5.019,0.2008,1.0081,30
C0102,68.117,5.02,0.1858,0.9325,40
C0102,68.867,5.031,0.1934,0.9731,50
C0102,68.742,5.013,0.204,1.0227,60
C0102,68.348,5.004,0.2017,1.0095,70
C0102,70.561,5.014,0.1908,0.9565,80
C0102,70.704,5.031,0.1984,0.9984,90
C0102,68.959,5.015,0.1951,0.9783,100
C0103,70.635,5.02,0.2082,1.0452,10
C0103,69.411,5.037,0.2033,1.0242,20
C0103,69.201,5.031,0.199,1.0013,30
C0103,68.459,5.014,0.2049,1.0275,40
C0103,69.431,5.023,0.2013,1.011,50
C0103,69.606,5.009,0.2014,1.0087,60
C0103,69.531,5.022,0.2134,1.0716,70
C0103,69.916,4.988,0.2048,1.0214,80
C0103,69.598,5.022,0.2057,1.0329,90
C0103,70.32,5.017,0.2112,1.0593,100
C0104,70.843,4.956,0.199,0.9863,10
C0104,70.702,4.983,0.2076,1.0346,20
C0104,72.494,4.95,0.2026,1.0027,30
C0104,70.566,4.955,0.1986,0.9842,40
C0104,72.086,4.958,0.2066,1.0242,50
C0104,71.704,4.985,0.1964,0.9789,60
C0104,72.097,4.973,0.1984,0.9867,70
C0104,71.946,4.965,0.2014,0.9999,80
C0104,70.848,4.955,0.2105,1.0429,90
C0104,71.342,4.97,0.1991,0.9896,100
C0105,70.902,4.959,0.2017,1.0002,10
C0105,71.246,4.96,0.2041,1.0123,20
C0105,71.04,4.953,0.2012,0.9965,30
C0105,71.109,4.965,0.2046,1.0158,40
C0105,69.913,4.942,0.1974,0.9754,50
C0105,71.564,4.957,0.2025,1.0036,60
C0105,69.939,4.941,0.2019,0.9977,70
C0105,70.856,4.95,0.2098,1.0387,80
C0105,70.374,4.934,0.1998,0.9861,90
C0105,70.776,4.942,0.2033,1.0047,100
C0106,71.789,5.003,0.2033,1.0174,10
C0106,71.649,5.012,0.1984,0.9944,20
C0106,71.409,5.011,0.2017,1.011,30
C0106,70.067,5.009,0.2106,1.0547,40
C0106,71.103,5.0,0.2032,1.0161,50
C0106,71.506,5.02,0.1967,0.9872,60
C0106,71.758,5.014,0.2011,1.0084,70
C0106,71.522,5.018,0.2052,1.0297,80
C0106,70.633,5.016,0.2014,1.0104,90
C0106,71.363,5.008,0.2011,1.0072,100
C0107,71.273,5.018,0.2036,1.0215,10
C0107,71.529,5.05,0.1993,1.0062,20
C0107,72.851,5.035,0.2042,1.0283,30
C0107,71.118,5.035,0.2046,1.0301,40
C0107,72.036,5.022,0.2083,1.0462,50
C0107,71.691,5.038,0.2018,1.0167,60
C0107,70.917,5.032,0.2035,1.0239,70
C0107,70.643,5.039,0.2067,1.0416,80
C0107,71.036,5.021,0.2015,1.0118,90
C0107,71.488,5.029,0.2025,1.0182,100
C0108,72.94,5.007,0.1959,0.9809,10
C0108,73.717,5.007,0.1825,0.9138,20
C0108,72.93,5.025,0.1764,0.8864,30
C0108,71.26,5.002,0.1853,0.9268,40
C0108,72.63,5.019,0.1781,0.8941,50
C0108,70.943,5.017,0.1796,0.9012,60
C0108,71.121,5.01,0.1861,0.9324,70
C0108,72.259,5.004,0.1823,0.9122,80
C0108,72.11,4.995,0.1801,0.8995,90
C0108,72.645,5.012,0.1836,0.9202,100
C0109,71.157,4.983,0.1934,0.9636,10
C0109,71.987,4.964,0.1878,0.9325,20
C0109,72.707,4.988,0.1877,0.9363,30
C0109,72.734,4.969,0.1893,0.9405,40
C0109,72.953,4.969,0.1913,0.9506,50
C0109,72.2,4.952,0.1913,0.9473,60
C0109,71.713,4.955,0.1881,0.9318,70
C0109,71.736,4.979,0.1859,0.9255,80
C0109,71.577,4.971,0.1848,0.9188,90
C0109,71.655,4.952,0.1938,0.9598,100
C0110,71.458,4.934,0.1951,0.9629,10
C0110,70.845,4.942,0.1971,0.9742,20
C0110,71.738,4.929,0.2,0.986,30
C0110,72.33,4.944,0.1977,0.9772,40
C0110,71.702,4.935,0.1993,0.9838,50
C0110,71.353,4.936,0.2002,0.988,60
C0110,70.952,4.928,0.1938,0.9548,70
C0110,70.588,4.926,0.1999,0.9849,80
C0110,71.012,4.943,0.1995,0.9859,90
C0110,70.367,4.944,0.2026,1.0015,100
C0111,71.8,4.959,0.1979,0.9812,10
C0111,72.165,4.968,0.2005,0.996,20
C0111,72.165,4.968,0.196,0.9739,30
C0111,73.034,4.958,0.203,1.0067,40
C0111,71.359,4.96,0.1969,0.9767,50
C0111,72.413,4.973,0.1932,0.9609,60
C0111,71.58,4.95,0.2035,1.0074,70
C0111,72.424,4.953,0.1965,0.9731,80
C0111,72.954,4.961,0.1969,0.9768,90
C0111,71.776,4.954,0.203,1.0055,100
C0112,74.421,5.018,0.1942,0.9746,10
C0112,74.807,5.046,0.1919,0.9681,20
C0112,74.292,5.031,0.1907,0.9595,30
C0112,74.866,5.025,0.1955,0.9826,40
C0112,74.24,5.025,0.1963,0.9862,50
C0112,74.381,5.029,0.1934,0.9725,60
C0112,74.703,5.049,0.1969,0.994,70
C0112,75.109,5.019,0.1969,0.9883,80
C0112,73.852,5.018,0.1933,0.9702,90
C0112,75.226,5.042,0.1973,0.9947,100
C0113,77.237,4.996,0.2341,1.1697,10
C0113,79.877,5.01,0.2294,1.1491,20
C0113,80.347,5.049,0.2525,1.2751,30
C0113,84.673,5.063,0.2601,1.3169,40
C0113,85.091,5.072,0.2732,1.3857,50
C0113,86.688,5.085,0.2853,1.4508,60
C0113,87.156,5.1,0.2987,1.5235,70
C0113,91.112,5.113,0.3029,1.5486,80
C0113,92.696,5.135,0.3072,1.5777,90
C0113,94.698,5.151,0.3106,1.5999,100
C0114,73.267,4.986,0.1909,0.9521,10
C0114,73.702,4.978,0.1878,0.9348,20
C0114,73.827,5.005,0.1907,0.9542,30
C0114,73.881,4.99,0.1887,0.9415,40
C0114,74.174,4.976,0.1857,0.9241,50
C0114,72.961,4.993,0.192,0.9589,60
C0114,73.066,4.966,0.1855,0.9209,70
C0114,73.972,4.995,0.1888,0.9432,80
C0114,73.256,4.977,0.1892,0.9415,90
C0114,72.924,5.011,0.1894,0.9491,100
C0115,73.473,4.95,0.2029,1.0045,10
C0115,73.145,4.945,0.1965,0.9719,20
C0115,73.061,4.94,0.2005,0.9903,30
C0115,74.436,4.956,0.1987,0.9847,40
C0115,73.153,4.958,0.1973,0.9783,50
C0115,72.991,4.945,0.1982,0.98,60
C0115,73.173,4.955,0.2093,1.0371,70
C0115,72.796,4.969,0.1951,0.9692,80
C0115,73.159,4.93,0.2036,1.0039,90
C0115,72.632,4.949,0.2028,1.0035,100
C0116,69.576,4.957,0.188,0.9317,10
C0116,70.778,4.929,0.1949,0.9608,20
C0116,71.747,4.953,0.1928,0.9548,30
C0116,70.742,4.95,0.1981,0.9806,40
C0116,69.941,4.955,0.1854,0.9188,50
C0116,70.383,4.944,0.1988,0.9828,60
C0116,70.775,4.935,0.1923,0.949,70
C0116,70.88,4.949,0.1939,0.9596,80
C0116,70.473,4.956,0.1942,0.9623,90
C0116,70.708,4.971,0.1905,0.9472,100
C0117,69.657,4.969,0.1965,0.9762,10
C0117,70.315,4.976,0.1935,0.9631,20
C0117,70.744,4.959,0.2064,1.0235,30
C0117,71.12,4.965,0.1939,0.9629,40
C0117,69.454,4.975,0.1977,0.9834,50
C0117,70.703,4.988,0.1947,0.9713,60
C0117,69.409,4.968,0.2024,1.0054,70
C0117,69.583,4.967,0.2033,1.0096,80
C0117,69.167,4.969,0.1956,0.972,90
C0117,70.222,4.973,0.1987,0.9881,100
C0118,70.935,5.032,0.1943,0.9777,10
C0118,70.676,5.019,0.1956,0.9816,20
